region,date,C.36*,alpha,beta,delta,gamma,others,sequences,cases
5,2021-04-14,0,67,0,0,0,1,68,601
5,2021-04-15,0,50,1,0,0,2,53,626
5,2021-04-16,0,60,0,0,0,2,62,629
5,2021-04-17,0,61,0,0,0,1,62,425
5,2021-04-18,0,12,1,0,0,0,13,283
5,2021-04-19,0,81,0,0,0,2,83,876
5,2021-04-20,0,77,0,0,0,1,78,744
5,2021-04-21,1,85,1,0,1,3,91,650
5,2021-04-22,0,89,0,0,0,1,90,619
5,2021-04-23,2,94,0,0,1,2,99,616
5,2021-04-24,1,69,0,0,1,0,71,406
5,2021-04-25,2,36,0,0,1,0,39,342
5,2021-04-26,1,84,0,0,0,0,85,722
5,2021-04-27,0,89,0,0,2,0,91,557
5,2021-04-28,1,81,0,0,3,2,87,569
5,2021-04-29,1,54,2,0,1,4,62,438
5,2021-04-30,0,65,1,0,0,5,71,452
5,2021-05-01,0,48,0,0,0,7,55,307
5,2021-05-02,0,27,0,0,0,0,27,229
5,2021-05-03,0,45,0,0,0,4,49,507
5,2021-05-04,0,53,1,0,1,4,59,448
5,2021-05-05,0,45,0,0,0,1,46,385
5,2021-05-06,0,27,0,0,4,0,31,317
5,2021-05-07,2,55,0,1,1,1,60,409
5,2021-05-08,1,46,0,0,1,2,50,228
5,2021-05-09,0,33,0,1,1,2,37,202
5,2021-05-10,2,62,0,1,3,1,69,443
5,2021-05-11,0,39,0,0,0,1,40,376
5,2021-05-12,2,37,0,1,1,1,42,380
5,2021-05-13,0,27,0,1,3,0,31,169
5,2021-05-14,0,39,1,0,2,2,44,333
5,2021-05-15,0,32,0,1,3,4,40,201
5,2021-05-16,0,12,0,0,3,0,15,170
5,2021-05-17,0,32,0,0,4,0,36,479
5,2021-05-18,1,30,0,1,2,1,35,389
5,2021-05-19,0,31,0,0,2,1,34,331
5,2021-05-20,1,27,0,0,2,3,33,295
5,2021-05-21,1,27,0,1,4,2,35,317
5,2021-05-22,0,37,0,0,1,0,38,170
5,2021-05-23,1,35,0,0,1,2,39,128
5,2021-05-24,0,30,0,0,1,0,31,177
5,2021-05-25,0,50,0,0,1,2,53,343
5,2021-05-26,0,37,0,3,0,1,41,284
5,2021-05-27,1,32,0,0,1,2,36,233
5,2021-05-28,0,21,0,1,1,0,23,234
5,2021-05-29,0,21,0,0,2,3,26,142
5,2021-05-30,1,21,6,2,5,0,35,94
5,2021-05-31,2,21,0,0,0,0,23,271
5,2021-06-01,0,22,0,1,1,0,24,212
5,2021-06-02,0,29,0,0,0,0,29,188
5,2021-06-03,0,30,0,0,0,0,30,138
5,2021-06-04,0,15,0,0,1,0,16,142
5,2021-06-05,0,23,0,0,0,0,23,91
5,2021-06-06,0,9,0,1,1,0,11,52
5,2021-06-07,1,35,0,1,3,1,41,198
5,2021-06-08,0,14,1,5,3,1,24,120
5,2021-06-09,0,11,0,3,0,1,15,110
5,2021-06-10,0,17,0,2,0,1,20,84
5,2021-06-11,0,17,0,0,0,1,18,104
5,2021-06-12,0,13,0,2,0,3,18,63
5,2021-06-13,1,7,0,1,0,0,9,39
5,2021-06-14,0,17,2,1,2,0,22,122
5,2021-06-15,0,11,0,1,0,0,12,82
5,2021-06-16,0,3,0,0,1,0,4,54
5,2021-06-17,0,4,0,2,1,1,8,40
5,2021-06-18,0,5,0,0,0,0,5,53
5,2021-06-19,0,2,0,2,0,0,4,22
5,2021-06-20,0,0,0,1,0,0,1,19
5,2021-06-21,0,4,0,0,0,0,4,50
5,2021-06-22,1,2,1,1,0,0,5,33
5,2021-06-23,0,3,0,0,0,0,3,48
5,2021-06-24,0,4,0,1,0,0,5,24
5,2021-06-25,0,2,0,0,0,0,2,31
5,2021-06-26,0,0,0,1,0,1,2,15
5,2021-06-27,0,1,0,1,0,0,2,11
5,2021-06-28,0,0,0,1,0,0,1,37
5,2021-06-29,0,0,0,0,0,0,0,38
5,2021-06-30,0,0,0,0,0,0,0,42
5,2021-07-01,0,0,0,0,0,0,0,53
5,2021-07-02,0,0,0,0,0,0,0,46
5,2021-07-03,0,0,0,0,0,0,0,35
5,2021-07-04,0,0,0,0,0,0,0,42
5,2021-07-05,0,0,0,0,0,0,0,79
5,2021-07-06,0,0,0,0,0,0,0,101
5,2021-07-07,0,0,0,0,0,0,0,118
5,2021-07-08,0,0,0,0,0,0,0,58
5,2021-07-09,0,0,0,0,0,0,0,0
6,2020-02-24,0,0,0,0,0,1,1,1
6,2020-02-25,0,0,0,0,0,0,0,0
6,2020-02-26,0,0,0,0,0,0,0,4
6,2020-02-27,0,0,0,0,0,2,2,5
6,2020-02-28,0,0,0,0,0,0,0,0
6,2020-02-29,0,0,0,0,0,0,0,3
6,2020-03-01,0,0,0,0,0,1,1,2
6,2020-03-02,0,0,0,0,0,0,0,5
6,2020-03-03,0,0,0,0,0,0,0,11
6,2020-03-04,0,0,0,0,0,0,0,9
6,2020-03-05,0,0,0,0,0,0,0,17
6,2020-03-06,0,0,0,0,0,0,0,9
6,2020-03-07,0,0,0,0,0,0,0,13
6,2020-03-08,0,0,0,0,0,0,0,10
6,2020-03-09,0,0,0,0,0,0,0,59
6,2020-03-10,0,0,0,0,0,0,0,51
6,2020-03-11,0,0,0,0,0,0,0,61
6,2020-03-12,0,0,0,0,0,0,0,57
6,2020-03-13,0,0,0,0,0,0,0,75
6,2020-03-14,0,0,0,0,0,0,0,66
6,2020-03-15,0,0,0,0,0,0,0,62
6,2020-03-16,0,0,0,0,0,0,0,165
6,2020-03-17,0,0,0,0,0,0,0,175
6,2020-03-18,0,0,0,0,0,0,0,207
6,2020-03-19,0,0,0,0,0,0,0,112
6,2020-03-20,0,0,0,0,0,0,0,190
6,2020-03-21,0,0,0,0,0,0,0,104
6,2020-03-22,0,0,0,0,0,0,0,59
6,2020-03-23,0,0,0,0,0,0,0,244
6,2020-03-24,0,0,0,0,0,0,0,201
6,2020-03-25,0,0,0,0,0,0,0,175
6,2020-03-26,0,0,0,0,0,0,0,153
6,2020-03-27,0,0,0,0,0,0,0,204
6,2020-03-28,0,0,0,0,0,0,0,61
6,2020-03-29,0,0,0,0,0,0,0,35
6,2020-03-30,0,0,0,0,0,0,0,179
6,2020-03-31,0,0,0,0,0,0,0,126
6,2020-04-01,0,0,0,0,0,5,5,102
6,2020-04-02,0,0,0,0,0,0,0,79
6,2020-04-03,0,0,0,0,0,0,0,89
6,2020-04-04,0,0,0,0,0,0,0,33
6,2020-04-05,0,0,0,0,0,0,0,24
6,2020-04-06,0,0,0,0,0,2,2,114
6,2020-04-07,0,0,0,0,0,4,4,72
6,2020-04-08,0,0,0,0,0,0,0,62
6,2020-04-09,0,0,0,0,0,0,0,59
6,2020-04-10,0,0,0,0,0,0,0,45
6,2020-04-11,0,0,0,0,0,0,0,26
6,2020-04-12,0,0,0,0,0,0,0,10
6,2020-04-13,0,0,0,0,0,0,0,14
6,2020-04-14,0,0,0,0,0,0,0,41
6,2020-04-15,0,0,0,0,0,0,0,32
6,2020-04-16,0,0,0,0,0,0,0,31
6,2020-04-17,0,0,0,0,0,1,1,33
6,2020-04-18,0,0,0,0,0,1,1,19
6,2020-04-19,0,0,0,0,0,0,0,10
6,2020-04-20,0,0,0,0,0,0,0,34
6,2020-04-21,0,0,0,0,0,0,0,21
6,2020-04-22,0,0,0,0,0,0,0,11
6,2020-04-23,0,0,0,0,0,0,0,26
6,2020-04-24,0,0,0,0,0,0,0,19
6,2020-04-25,0,0,0,0,0,0,0,9
6,2020-04-26,0,0,0,0,0,1,1,5
6,2020-04-27,0,0,0,0,0,3,3,19
6,2020-04-28,0,0,0,0,0,4,4,16
6,2020-04-29,0,0,0,0,0,0,0,10
6,2020-04-30,0,0,0,0,0,0,0,11
6,2020-05-01,0,0,0,0,0,0,0,3
6,2020-05-02,0,0,0,0,0,0,0,3
6,2020-05-03,0,0,0,0,0,0,0,1
6,2020-05-04,0,0,0,0,0,1,1,10
6,2020-05-05,0,0,0,0,0,0,0,6
6,2020-05-06,0,0,0,0,0,0,0,6
6,2020-05-07,0,0,0,0,0,0,0,4
6,2020-05-08,0,0,0,0,0,0,0,5
6,2020-05-09,0,0,0,0,0,0,0,1
6,2020-05-10,0,0,0,0,0,0,0,0
6,2020-05-11,0,0,0,0,0,0,0,7
6,2020-05-12,0,0,0,0,0,0,0,4
6,2020-05-13,0,0,0,0,0,0,0,5
6,2020-05-14,0,0,0,0,0,0,0,1
6,2020-05-15,0,0,0,0,0,0,0,2
6,2020-05-16,0,0,0,0,0,0,0,2
6,2020-05-17,0,0,0,0,0,0,0,0
6,2020-05-18,0,0,0,0,0,1,1,4
6,2020-05-19,0,0,0,0,0,1,1,12
6,2020-05-20,0,0,0,0,0,0,0,5
6,2020-05-21,0,0,0,0,0,0,0,0
6,2020-05-22,0,0,0,0,0,0,0,2
6,2020-05-23,0,0,0,0,0,0,0,2
6,2020-05-24,0,0,0,0,0,0,0,1
6,2020-05-25,0,0,0,0,0,0,0,3
6,2020-05-26,0,0,0,0,0,0,0,1
6,2020-05-27,0,0,0,0,0,0,0,4
6,2020-05-28,0,0,0,0,0,1,1,1
6,2020-05-29,0,0,0,0,0,0,0,3
6,2020-05-30,0,0,0,0,0,0,0,0
6,2020-05-31,0,0,0,0,0,0,0,0
6,2020-06-01,0,0,0,0,0,0,0,0
6,2020-06-02,0,0,0,0,0,1,1,2
6,2020-06-03,0,0,0,0,0,0,0,1
6,2020-06-04,0,0,0,0,0,0,0,0
6,2020-06-05,0,0,0,0,0,0,0,0
6,2020-06-06,0,0,0,0,0,0,0,0
6,2020-06-07,0,0,0,0,0,0,0,0
6,2020-06-08,0,0,0,0,0,0,0,0
6,2020-06-09,0,0,0,0,0,0,0,1
6,2020-06-10,0,0,0,0,0,0,0,1
6,2020-06-11,0,0,0,0,0,0,0,0
6,2020-06-12,0,0,0,0,0,0,0,2
6,2020-06-13,0,0,0,0,0,0,0,2
6,2020-06-14,0,0,0,0,0,0,0,0
6,2020-06-15,0,0,0,0,0,0,0,2
6,2020-06-16,0,0,0,0,0,0,0,1
6,2020-06-17,0,0,0,0,0,0,0,0
6,2020-06-18,0,0,0,0,0,0,0,0
6,2020-06-19,0,0,0,0,0,0,0,2
6,2020-06-20,0,0,0,0,0,0,0,0
6,2020-06-21,0,0,0,0,0,0,0,0
6,2020-06-22,0,0,0,0,0,0,0,2
6,2020-06-23,0,0,0,0,0,0,0,0
6,2020-06-24,0,0,0,0,0,1,1,0
6,2020-06-25,0,0,0,0,0,0,0,1
6,2020-06-26,0,0,0,0,0,0,0,4
6,2020-06-27,0,0,0,0,0,1,1,0
6,2020-06-28,0,0,0,0,0,0,0,1
6,2020-06-29,0,0,0,0,0,1,1,3
6,2020-06-30,0,0,0,0,0,1,1,2
6,2020-07-01,0,0,0,0,0,0,0,5
6,2020-07-02,0,0,0,0,0,0,0,7
6,2020-07-03,0,0,0,0,0,1,1,9
6,2020-07-04,0,0,0,0,0,0,0,1
6,2020-07-05,0,0,0,0,0,0,0,0
6,2020-07-06,0,0,0,0,0,1,1,8
6,2020-07-07,0,0,0,0,0,0,0,6
6,2020-07-08,0,0,0,0,0,0,0,4
6,2020-07-09,0,0,0,0,0,0,0,7
6,2020-07-10,0,0,0,0,0,0,0,5
6,2020-07-11,0,0,0,0,0,1,1,2
6,2020-07-12,0,0,0,0,0,0,0,2
6,2020-07-13,0,0,0,0,0,0,0,4
6,2020-07-14,0,0,0,0,0,1,1,8
6,2020-07-15,0,0,0,0,0,0,0,5
6,2020-07-16,0,0,0,0,0,0,0,4
6,2020-07-17,0,0,0,0,0,0,0,10
6,2020-07-18,0,0,0,0,0,2,2,6
6,2020-07-19,0,0,0,0,0,0,0,1
6,2020-07-20,0,0,0,0,0,0,0,7
6,2020-07-21,0,0,0,0,0,1,1,12
6,2020-07-22,0,0,0,0,0,2,2,17
6,2020-07-23,0,0,0,0,0,4,4,15
6,2020-07-24,0,0,0,0,0,0,0,10
6,2020-07-25,0,0,0,0,0,2,2,5
6,2020-07-26,0,0,0,0,0,0,0,1
6,2020-07-27,0,0,0,0,0,2,2,6
6,2020-07-28,0,0,0,0,0,1,1,9
6,2020-07-29,0,0,0,0,0,0,0,8
6,2020-07-30,0,0,0,0,0,0,0,7
6,2020-07-31,0,0,0,0,0,0,0,11
6,2020-08-01,0,0,0,0,0,0,0,1
6,2020-08-02,0,0,0,0,0,0,0,2
6,2020-08-03,0,0,0,0,0,0,0,4
6,2020-08-04,0,0,0,0,0,0,0,3
6,2020-08-05,0,0,0,0,0,0,0,4
6,2020-08-06,0,0,0,0,0,1,1,4
6,2020-08-07,0,0,0,0,0,1,1,7
6,2020-08-08,0,0,0,0,0,0,0,2
6,2020-08-09,0,0,0,0,0,0,0,1
6,2020-08-10,0,0,0,0,0,0,0,6
6,2020-08-11,0,0,0,0,0,0,0,4
6,2020-08-12,0,0,0,0,0,0,0,3
6,2020-08-13,0,0,0,0,0,0,0,8
6,2020-08-14,0,0,0,0,0,0,0,4
6,2020-08-15,0,0,0,0,0,0,0,2
6,2020-08-16,0,0,0,0,0,1,1,5
6,2020-08-17,0,0,0,0,0,1,1,11
6,2020-08-18,0,0,0,0,0,4,4,11
6,2020-08-19,0,0,0,0,0,0,0,13
6,2020-08-20,0,0,0,0,0,0,0,7
6,2020-08-21,0,0,0,0,0,0,0,14
6,2020-08-22,0,0,0,0,0,2,2,8
6,2020-08-23,0,0,0,0,0,1,1,3
6,2020-08-24,0,0,0,0,0,0,0,14
6,2020-08-25,0,0,0,0,0,0,0,10
6,2020-08-26,0,0,0,0,0,2,2,6
6,2020-08-27,0,0,0,0,0,0,0,8
6,2020-08-28,0,0,0,0,0,0,0,4
6,2020-08-29,0,0,0,0,0,1,1,3
6,2020-08-30,0,0,0,0,0,0,0,1
6,2020-08-31,0,0,0,0,0,0,0,3
6,2020-09-01,0,0,0,0,0,0,0,9
6,2020-09-02,0,0,0,0,0,0,0,3
6,2020-09-03,0,0,0,0,0,1,1,7
6,2020-09-04,0,0,0,0,0,0,0,10
6,2020-09-05,0,0,0,0,0,0,0,4
6,2020-09-06,0,0,0,0,0,1,1,2
6,2020-09-07,0,0,0,0,0,2,2,11
6,2020-09-08,0,0,0,0,0,1,1,7
6,2020-09-09,0,0,0,0,0,2,2,13
6,2020-09-10,0,0,0,0,0,0,0,10
6,2020-09-11,0,0,0,0,0,0,0,14
6,2020-09-12,0,0,0,0,0,0,0,3
6,2020-09-13,0,0,0,0,0,1,1,4
6,2020-09-14,0,0,0,0,0,0,0,12
6,2020-09-15,0,0,0,0,0,0,0,5
6,2020-09-16,0,0,0,0,0,0,0,7
6,2020-09-17,0,0,0,0,0,0,0,9
6,2020-09-18,0,0,0,0,0,0,0,9
6,2020-09-19,0,0,0,0,0,0,0,2
6,2020-09-20,0,0,0,0,0,0,0,1
6,2020-09-21,0,0,0,0,0,0,0,8
6,2020-09-22,0,0,0,0,0,0,0,6
6,2020-09-23,0,0,0,0,0,0,0,4
6,2020-09-24,0,0,0,0,0,0,0,6
6,2020-09-25,0,0,0,0,0,0,0,4
6,2020-09-26,0,0,0,0,0,0,0,5
6,2020-09-27,0,0,0,0,0,0,0,4
6,2020-09-28,0,0,0,0,0,0,0,7
6,2020-09-29,0,0,0,0,0,0,0,18
6,2020-09-30,0,0,0,0,0,4,4,15
6,2020-10-01,0,0,0,0,0,3,3,20
6,2020-10-02,0,0,0,0,0,0,0,18
6,2020-10-03,0,0,0,0,0,0,0,13
6,2020-10-04,0,0,0,0,0,0,0,9
6,2020-10-05,0,0,0,0,0,0,0,59
6,2020-10-06,0,0,0,0,0,0,0,59
6,2020-10-07,0,0,0,0,0,4,4,66
6,2020-10-08,0,0,0,0,0,9,9,66
6,2020-10-09,0,0,0,0,0,0,0,80
6,2020-10-10,0,0,0,0,0,0,0,31
6,2020-10-11,0,0,0,0,0,0,0,33
6,2020-10-12,0,0,0,0,0,0,0,120
6,2020-10-13,0,0,0,0,0,2,2,128
6,2020-10-14,0,0,0,0,0,4,4,133
6,2020-10-15,0,0,0,0,0,1,1,140
6,2020-10-16,0,0,0,0,0,1,1,193
6,2020-10-17,0,0,0,0,0,0,0,86
6,2020-10-18,0,0,0,0,0,0,0,74
6,2020-10-19,0,0,0,0,0,2,2,341
6,2020-10-20,0,0,0,0,0,1,1,295
6,2020-10-21,0,0,0,0,0,2,2,351
6,2020-10-22,0,0,0,0,0,1,1,336
6,2020-10-23,0,0,0,0,0,6,6,395
6,2020-10-24,0,0,0,0,0,4,4,205
6,2020-10-25,0,0,0,0,0,0,0,197
6,2020-10-26,0,0,0,0,0,2,2,585
6,2020-10-27,0,0,0,0,0,2,2,502
6,2020-10-28,0,0,0,0,0,0,0,448
6,2020-10-29,0,0,0,0,0,0,0,495
6,2020-10-30,0,0,0,0,0,6,6,503
6,2020-10-31,0,0,0,0,0,0,0,229
6,2020-11-01,0,0,0,0,0,0,0,203
6,2020-11-02,0,0,0,0,0,8,8,627
6,2020-11-03,0,0,0,0,0,6,6,533
6,2020-11-04,0,0,0,0,0,6,6,460
6,2020-11-05,0,0,0,0,0,0,0,426
6,2020-11-06,0,0,0,0,0,0,0,443
6,2020-11-07,0,0,0,0,0,5,5,216
6,2020-11-08,0,0,0,0,0,2,2,166
6,2020-11-09,0,0,0,0,0,9,9,660
6,2020-11-10,0,0,0,0,0,5,5,491
6,2020-11-11,0,0,0,0,0,0,0,384
6,2020-11-12,0,0,0,0,0,6,6,437
6,2020-11-13,0,0,0,0,0,3,3,399
6,2020-11-14,0,0,0,0,0,0,0,163
6,2020-11-15,0,0,0,0,0,0,0,174
6,2020-11-16,0,0,0,0,0,8,8,490
6,2020-11-17,0,0,0,0,0,3,3,356
6,2020-11-18,0,0,0,0,0,3,3,349
6,2020-11-19,0,0,0,0,0,4,4,344
6,2020-11-20,0,0,0,0,0,1,1,383
6,2020-11-21,0,0,0,0,0,4,4,205
6,2020-11-22,0,0,0,0,0,0,0,157
6,2020-11-23,0,0,0,0,0,6,6,471
6,2020-11-24,0,0,0,0,0,5,5,293
6,2020-11-25,0,0,0,0,0,2,2,307
6,2020-11-26,0,0,0,0,0,1,1,368
6,2020-11-27,0,0,0,0,0,1,1,325
6,2020-11-28,0,0,0,0,0,4,4,187
6,2020-11-29,0,0,0,0,0,1,1,152
6,2020-11-30,0,0,0,0,0,11,11,481
6,2020-12-01,0,0,0,0,0,6,6,377
6,2020-12-02,0,0,0,0,0,6,6,352
6,2020-12-03,0,0,0,0,0,14,14,371
6,2020-12-04,0,0,0,0,0,5,5,343
6,2020-12-05,0,0,0,0,0,0,0,182
6,2020-12-06,0,0,0,0,0,6,6,143
6,2020-12-07,0,0,0,0,0,10,10,488
6,2020-12-08,0,0,0,0,0,1,1,254
6,2020-12-09,0,0,0,0,0,2,2,521
6,2020-12-10,0,0,0,0,0,4,4,411
6,2020-12-11,0,0,0,0,0,5,5,445
6,2020-12-12,0,0,0,0,0,1,1,293
6,2020-12-13,0,0,0,0,0,1,1,205
6,2020-12-14,0,0,0,0,0,2,2,501
6,2020-12-15,0,0,0,0,0,2,2,350
6,2020-12-16,0,1,0,0,0,11,12,361
6,2020-12-17,0,0,0,0,0,12,12,385
6,2020-12-18,0,0,0,0,0,8,8,368
6,2020-12-19,0,0,0,0,0,9,9,241
6,2020-12-20,0,0,0,0,0,2,2,156
6,2020-12-21,0,0,0,0,0,4,4,499
6,2020-12-22,0,0,0,0,0,7,7,364
6,2020-12-23,0,0,0,0,0,7,7,393
6,2020-12-24,0,0,0,0,0,9,9,278
6,2020-12-25,0,1,0,0,0,2,3,182
6,2020-12-26,0,0,0,0,0,0,0,227
6,2020-12-27,0,0,0,0,0,3,3,222
6,2020-12-28,0,0,0,0,0,9,9,412
6,2020-12-29,0,0,0,0,0,12,12,403
6,2020-12-30,0,0,0,0,0,5,5,417
6,2020-12-31,0,1,0,0,0,0,1,309
6,2021-01-01,0,0,0,0,0,3,3,172
6,2021-01-02,0,0,0,0,0,6,6,229
6,2021-01-03,0,0,0,0,0,2,2,194
6,2021-01-04,0,0,0,0,0,8,8,446
6,2021-01-05,0,0,0,0,0,4,4,338
6,2021-01-06,0,0,0,0,0,2,2,163
6,2021-01-07,0,0,0,0,0,1,1,279
6,2021-01-08,0,2,0,0,0,10,12,247
6,2021-01-09,0,0,0,0,0,5,5,141
6,2021-01-10,0,0,0,0,0,1,1,105
6,2021-01-11,0,1,0,0,0,10,11,227
6,2021-01-12,0,1,0,0,0,9,10,198
6,2021-01-13,0,0,0,0,0,3,3,144
6,2021-01-14,0,0,0,0,0,5,5,150
6,2021-01-15,0,1,0,0,0,8,9,165
6,2021-01-16,0,0,0,0,0,4,4,108
6,2021-01-17,0,1,0,0,0,0,1,59
6,2021-01-18,0,0,0,0,0,19,19,224
6,2021-01-19,0,6,0,0,0,8,14,129
6,2021-01-20,0,0,0,0,0,6,6,135
6,2021-01-21,0,1,0,0,0,2,3,96
6,2021-01-22,0,1,0,0,0,10,11,93
6,2021-01-23,0,2,0,0,0,0,2,49
6,2021-01-24,0,0,0,0,0,2,2,45
6,2021-01-25,0,0,0,0,0,13,13,149
6,2021-01-26,0,4,0,0,0,3,7,96
6,2021-01-27,0,0,0,0,0,7,7,80
6,2021-01-28,0,1,0,0,0,4,5,85
6,2021-01-29,0,8,0,0,0,2,10,130
6,2021-01-30,0,9,0,0,0,3,12,55
6,2021-01-31,0,1,0,0,0,0,1,38
6,2021-02-01,0,1,0,0,0,4,5,104
6,2021-02-02,0,1,0,0,0,1,2,80
6,2021-02-03,0,6,0,0,0,3,9,116
6,2021-02-04,0,8,0,0,0,2,10,104
6,2021-02-05,0,0,0,0,0,1,1,77
6,2021-02-06,0,0,0,0,0,1,1,49
6,2021-02-07,0,1,0,0,0,0,1,30
6,2021-02-08,0,0,0,0,0,3,3,110
6,2021-02-09,0,1,0,0,0,6,7,94
6,2021-02-10,0,2,0,0,0,0,2,65
6,2021-02-11,0,2,0,0,0,7,9,68
6,2021-02-12,0,1,0,0,0,0,1,57
6,2021-02-13,0,1,0,0,0,0,1,32
6,2021-02-14,0,2,0,0,0,0,2,28
6,2021-02-15,0,0,0,0,0,2,2,63
6,2021-02-16,0,1,0,0,0,5,6,63
6,2021-02-17,0,3,0,0,0,9,12,68
6,2021-02-18,0,0,0,0,0,4,4,45
6,2021-02-19,0,0,0,0,0,0,0,65
6,2021-02-20,0,2,0,0,0,0,2,42
6,2021-02-21,0,0,0,0,0,0,0,43
6,2021-02-22,0,2,0,0,0,1,3,103
6,2021-02-23,0,0,1,0,0,4,5,82
6,2021-02-24,0,1,0,0,0,0,1,62
6,2021-02-25,0,2,0,0,0,0,2,80
6,2021-02-26,0,1,0,0,0,0,1,70
6,2021-02-27,0,0,0,0,0,0,0,44
6,2021-02-28,0,1,0,0,0,0,1,25
6,2021-03-01,0,2,0,0,0,2,4,91
6,2021-03-02,0,1,0,0,0,3,4,80
6,2021-03-03,0,2,0,0,0,1,3,80
6,2021-03-04,0,0,0,0,0,0,0,78
6,2021-03-05,0,3,0,0,0,1,4,82
6,2021-03-06,0,4,0,0,0,0,4,50
6,2021-03-07,0,0,0,0,0,0,0,34
6,2021-03-08,0,2,0,0,0,3,5,137
6,2021-03-09,0,7,0,0,0,0,7,114
6,2021-03-10,0,5,0,0,0,3,8,103
6,2021-03-11,0,2,0,0,0,1,3,103
6,2021-03-12,0,8,0,0,0,1,9,106
6,2021-03-13,0,2,0,0,0,0,2,70
6,2021-03-14,0,0,0,0,0,0,0,65
6,2021-03-15,0,7,0,0,0,2,9,137
6,2021-03-16,0,6,0,0,0,0,6,116
6,2021-03-17,0,4,0,0,0,0,4,85
6,2021-03-18,0,5,0,0,0,0,5,131
6,2021-03-19,0,2,0,0,0,0,2,62
6,2021-03-20,0,4,0,0,0,0,4,96
6,2021-03-21,0,0,0,0,0,0,0,38
6,2021-03-22,0,3,0,0,0,1,4,168
6,2021-03-23,0,2,0,0,0,0,2,142
6,2021-03-24,0,1,0,0,0,0,1,134
6,2021-03-25,0,5,0,0,0,0,5,135
6,2021-03-26,0,2,0,0,0,0,2,113
6,2021-03-27,0,14,0,0,0,4,18,79
6,2021-03-28,0,0,0,0,0,0,0,54
6,2021-03-29,0,33,0,0,0,2,35,186
6,2021-03-30,0,4,0,0,0,0,4,177
6,2021-03-31,0,1,0,0,0,0,1,154
6,2021-04-01,0,7,0,0,0,0,7,155
6,2021-04-02,0,15,0,0,2,1,18,111
6,2021-04-03,0,7,0,0,0,0,7,68
6,2021-04-04,0,5,0,0,0,1,6,46
6,2021-04-05,0,9,0,0,0,0,9,75
6,2021-04-06,0,11,0,0,0,5,16,156
6,2021-04-07,0,6,0,0,0,2,8,124
6,2021-04-08,0,28,0,0,0,0,28,142
6,2021-04-09,0,28,0,0,0,1,29,115
6,2021-04-10,0,13,0,0,0,5,18,74
6,2021-04-11,0,3,0,0,0,0,3,69
6,2021-04-12,0,28,0,0,1,1,30,160
6,2021-04-13,2,14,0,0,0,1,17,115
6,2021-04-14,0,4,0,0,0,0,4,116
6,2021-04-15,0,3,0,0,0,0,3,117
6,2021-04-16,0,1,0,0,0,0,1,121
6,2021-04-17,0,2,0,0,0,0,2,52
6,2021-04-18,0,2,0,0,0,0,2,56
6,2021-04-19,1,20,0,0,0,0,21,158
6,2021-04-20,1,16,0,0,0,1,18,105
6,2021-04-21,1,18,0,0,0,1,20,118
6,2021-04-22,0,20,0,0,0,3,23,112
6,2021-04-23,1,18,0,0,0,0,19,132
6,2021-04-24,0,11,0,0,1,0,12,68
6,2021-04-25,0,4,0,0,0,0,4,56
6,2021-04-26,0,27,0,0,0,1,28,129
6,2021-04-27,1,11,0,0,0,2,14,89
6,2021-04-28,1,8,0,0,0,1,10,102
6,2021-04-29,0,16,0,0,1,0,17,69
6,2021-04-30,0,7,0,0,0,4,11,83
6,2021-05-01,0,10,0,0,0,0,10,45
6,2021-05-02,0,6,0,0,0,0,6,39
6,2021-05-03,1,21,0,0,1,0,23,110
6,2021-05-04,0,24,0,0,0,2,26,92
6,2021-05-05,0,23,0,0,1,1,25,119
6,2021-05-06,0,14,0,0,0,1,15,68
6,2021-05-07,0,19,0,0,0,0,19,82
6,2021-05-08,0,9,0,0,0,1,10,43
6,2021-05-09,0,18,0,0,0,0,18,39
6,2021-05-10,0,14,0,0,1,2,17,77
6,2021-05-11,0,10,0,0,0,2,12,51
6,2021-05-12,0,31,0,0,0,2,33,73
6,2021-05-13,0,5,0,0,0,0,5,23
6,2021-05-14,0,10,0,0,0,0,10,42
6,2021-05-15,0,9,0,0,0,0,9,31
6,2021-05-16,0,5,0,0,0,0,5,15
6,2021-05-17,0,14,0,0,0,1,15,61
6,2021-05-18,0,16,0,0,1,1,18,51
6,2021-05-19,2,13,0,0,1,0,16,48
6,2021-05-20,1,5,0,0,0,0,6,35
6,2021-05-21,0,7,0,0,0,0,7,37
6,2021-05-22,1,13,0,0,2,1,17,25
6,2021-05-23,0,6,0,0,0,0,6,19
6,2021-05-24,1,4,0,0,0,1,6,16
6,2021-05-25,0,9,0,0,0,0,9,36
6,2021-05-26,3,3,0,0,0,0,6,28
6,2021-05-27,1,3,1,0,0,1,6,28
6,2021-05-28,1,6,0,0,0,0,7,19
6,2021-05-29,1,5,0,0,0,0,6,22
6,2021-05-30,0,2,1,0,1,0,4,10
6,2021-05-31,2,6,0,0,0,0,8,37
6,2021-06-01,3,5,0,0,0,0,8,30
6,2021-06-02,2,3,0,0,0,0,5,15
6,2021-06-03,2,1,0,1,0,0,4,23
6,2021-06-04,1,4,0,0,0,1,6,24
6,2021-06-05,1,4,0,0,0,0,5,14
6,2021-06-06,1,3,0,1,0,0,5,5
6,2021-06-07,1,2,0,0,0,0,3,22
6,2021-06-08,2,4,0,0,0,0,6,24
